[Path1] new start x:53.973 y:49.7316 t:358.977
[Path1] new goal x:14.2965 y:48.1746 t:176.135
[Path1] 开始路径规划...
[Path1] A*搜索完成，用时: 0.0250331 秒
[Path1] Raw Path (x, y, heading_deg, drive):
  43.6789, 51.9933, 15.1781, 倒车
  43.0711, 51.7586, 21.1103, 倒车
  42.4866, 51.4596, 27.0903, 倒车
  41.9318, 51.0977, 33.1194, 倒车
  41.4134, 50.6749, 39.1975, 倒车
  40.9383, 50.1945, 45.32, 倒车
  40.5135, 49.6608, 51.487, 倒车
  40.1464, 49.0796, 57.7188, 倒车
  39.8446, 48.4581, 64.1014, 倒车
  39.618, 47.8036, 70.9044, 倒车
  39.4842, 47.1222, 78.8848, 倒车
  39.4854, 46.4157, 100.227, 倒车
  39.4011, 47.1171, 106.977, 正向
  39.0898, 47.8585, 116.526, 正向
  38.5933, 48.5959, 123.953, 正向
  37.9438, 49.289, 133.139, 正向
  37.1728, 49.9033, 141.455, 正向
  36.3098, 50.4121, 149.477, 正向
  35.3812, 50.7989, 157.391, 正向
  34.4095, 51.0577, 165.082, 正向
  33.4127, 51.1935, 172.245, 正向
  32.4043, 51.2196, 178.516, 正向
  31.3933, 51.1556, 183.619, 正向
  30.385, 51.0241, 187.431, 正向
  29.3822, 50.8475, 189.991, 正向
  28.3854, 50.6454, 191.462, 正向
  27.3939, 50.4331, 192.083, 正向
  26.4066, 50.2209, 192.132, 正向
  25.4222, 50.0138, 191.878, 正向
  24.4396, 49.8131, 191.548, 正向
  23.458, 49.617, 191.295, 正向
  22.4768, 49.4231, 191.182, 正向
  21.4958, 49.2291, 191.184, 正向
  20.5145, 49.0347, 191.204, 正向
  19.5327, 48.8422, 191.096, 正向
  18.5497, 48.6564, 190.702, 正向
  17.5648, 48.4851, 189.866, 正向
  16.577, 48.3381, 188.466, 正向
  15.5854, 48.2265, 186.422, 正向
  14.5886, 48.162, 178.927, 正向
[Path1] 路径规划完成，总用时: 0.0346385 秒
[Path1] Smoothed Path 装载机模拟完成
[Path2] new start x:15.5314 y:41.1413 t:178.939
[Path2] new goal x:54.2415 y:36.0407 t:1.30195
[Path2] 开始路径规划...
[Path2] A*搜索完成，用时: 0.006968 秒
[Path2] Raw Path (x, y, heading_deg, drive):
  15.5314, 41.1413, 178.939, 正向
  16.2372, 41.1698, 172.189, 倒车
  16.9416, 41.1151, 165.439, 倒车
  17.6346, 40.9781, 158.689, 倒车
  18.3067, 40.7605, 151.939, 倒车
  18.9486, 40.4655, 145.189, 倒车
  19.5514, 40.097, 138.439, 倒车
  20.1066, 39.6603, 131.689, 倒车
  20.6067, 39.1613, 124.939, 倒车
  21.0447, 38.607, 118.189, 倒车
  21.4145, 38.0051, 111.439, 倒车
  21.711, 37.3639, 104.689, 倒车
  21.93, 36.6922, 97.9391, 倒车
  22.0686, 35.9995, 91.1891, 倒车
  22.1248, 35.2953, 84.4391, 倒车
  22.0979, 34.5894, 77.6891, 倒车
  22.2076, 35.2873, 70.9391, 正向
  22.6113, 36.2009, 61.3898, 正向
  23.1609, 37.0349, 51.8405, 正向
  23.8413, 37.7662, 42.2912, 正向
  24.6335, 38.3745, 32.7419, 正向
  25.5157, 38.8429, 23.1926, 正向
  26.4634, 39.1585, 13.6433, 正向
  27.4503, 39.3125, 4.094, 正向
  28.4491, 39.3006, 354.545, 正向
  29.4412, 39.1758, 352.638, 正向
  30.433, 39.0477, 352.638, 正向
  31.4247, 38.9195, 352.638, 正向
  32.4165, 38.7914, 352.638, 正向
  33.4083, 38.6633, 352.638, 正向
  34.4, 38.5352, 352.638, 正向
  35.3918, 38.407, 352.638, 正向
  36.3835, 38.2789, 352.638, 正向
  37.3753, 38.1508, 352.638, 正向
  38.367, 38.0226, 352.638, 正向
  39.3588, 37.8945, 352.638, 正向
  40.3506, 37.7664, 352.638, 正向
  41.3423, 37.6382, 352.638, 正向
  42.3341, 37.5101, 352.638, 正向
  43.3258, 37.382, 352.638, 正向
  44.3176, 37.2538, 352.638, 正向
  45.3093, 37.1257, 352.638, 正向
  46.3011, 36.9976, 352.638, 正向
  47.2929, 36.8694, 352.638, 正向
  48.2846, 36.7413, 352.638, 正向
  49.2764, 36.6132, 352.638, 正向
  50.2681, 36.4851, 352.638, 正向
  51.2599, 36.3569, 352.638, 正向
  52.2516, 36.2288, 352.638, 正向
  53.2434, 36.1007, 352.638, 正向
  54.2405, 36.0407, 1.29267, 正向
[Path2] Smoothed Path (x, y, heading_deg, drive):
  15.5314, 41.1413, 178.939, 正向
  16.2372, 41.1698, 172.189, 倒车
  16.9277, 41.0866, 165.439, 倒车
  17.6001, 40.9179, 165.915, 倒车
  18.2495, 40.6745, 159.453, 倒车
  18.8694, 40.3624, 153.275, 倒车
  19.4531, 39.9862, 147.2, 倒车
  19.9943, 39.5505, 141.159, 倒车
  20.4869, 39.0599, 135.125, 倒车
  20.9256, 38.5199, 129.087, 倒车
  21.3052, 37.9361, 123.032, 倒车
  21.6209, 37.315, 116.939, 倒车
  21.8676, 36.6633, 110.743, 倒车
  22.0393, 35.9881, 104.266, 倒车
  22.1248, 35.2953, 97.0381, 倒车
  22.0979, 34.5894, 77.6891, 倒车
  22.2076, 35.2873, 70.9391, 正向
  22.5453, 36.0141, 61.3898, 正向
  23.0673, 36.7296, 53.8872, 正向
  23.7404, 37.3963, 44.7254, 正向
  24.5326, 37.9828, 36.5132, 正向
  25.414, 38.4654, 28.704, 正向
  26.3579, 38.8303, 21.1359, 正向
  27.3419, 39.0742, 13.923, 正向
  28.3484, 39.2039, 7.34148, 正向
  29.3646, 39.234, 1.69778, 正向
  30.3821, 39.1845, 357.212, 正向
  31.3959, 39.0773, 353.963, 正向
  32.404, 38.9336, 351.888, 正向
  33.4063, 38.7716, 350.818, 正向
  34.4037, 38.6049, 350.517, 正向
  35.3976, 38.4427, 350.728, 正向
  36.3892, 38.2894, 351.21, 正向
  37.3797, 38.146, 351.767, 正向
  38.3699, 38.0115, 352.263, 正向
  39.3603, 37.8834, 352.627, 正向
  40.3511, 37.7589, 352.839, 正向
  41.3424, 37.6356, 352.909, 正向
  42.334, 37.5114, 352.866, 正向
  43.3257, 37.3851, 352.739, 正向
  44.3173, 37.2555, 352.556, 正向
  45.3088, 37.1223, 352.345, 正向
  46.3, 36.9853, 352.131, 正向
  47.2909, 36.8452, 351.954, 正向
  48.2817, 36.7035, 351.861, 正向
  49.2725, 36.5627, 351.915, 正向
  50.2636, 36.4267, 352.186, 正向
  51.2555, 36.3003, 352.739, 正向
  52.2486, 36.1895, 353.63, 正向
  53.2434, 36.1007, 354.898, 正向
  54.2405, 36.0407, 1.29267, 正向
[Path2] 路径规划完成，总用时: 0.015952 秒
[Path2] Smoothed Path 装载机模拟完成
[Path3] new start x:15.5314 y:35.2891 t:181.202
[Path3] new goal x:54.0267 y:23.37 t:357.178
[Path3] 开始路径规划...
[Path3] A*搜索完成，用时: 0.0145684 秒
[Path3] Raw Path (x, y, heading_deg, drive):
  15.5314, 35.2891, 181.202, 正向
  16.2356, 35.3455, 174.452, 倒车
  16.9415, 35.3187, 167.702, 倒车
  17.6394, 35.2091, 160.952, 倒车
  18.3196, 35.0183, 154.202, 倒车
  18.9726, 34.7488, 147.452, 倒车
  19.5447, 34.3343, 154.202, 倒车
  20.1615, 33.99, 160.952, 倒车
  20.8146, 33.7205, 167.702, 倒车
  21.4948, 33.5296, 174.452, 倒车
  22.1927, 33.4201, 181.202, 倒车
  22.8986, 33.3933, 187.952, 倒车
  23.6028, 33.4496, 194.702, 倒车
  24.2955, 33.5884, 201.452, 倒车
  24.9671, 33.8076, 208.202, 倒车
  25.6082, 34.1042, 214.952, 倒车
  26.2101, 34.4742, 221.702, 倒车
  26.7643, 34.9123, 228.452, 倒车
  27.2631, 35.4125, 235.202, 倒车
  27.6998, 35.9678, 241.952, 倒车
  28.0681, 36.5707, 248.702, 倒车
  27.7732, 35.9287, 255.452, 正向
  27.6036, 34.9444, 265.001, 正向
  27.5997, 33.9455, 274.55, 正向
  27.7615, 32.9599, 284.1, 正向
  28.0847, 32.0148, 293.649, 正向
  28.5601, 31.1363, 303.198, 正向
  29.1747, 30.3489, 312.748, 正向
  29.9114, 29.6744, 322.297, 正向
  30.7498, 29.1315, 331.846, 正向
  31.6666, 28.7351, 341.396, 正向
  32.6323, 28.477, 346.293, 正向
  33.6038, 28.2401, 346.293, 正向
  34.5754, 28.0031, 346.293, 正向
  35.5469, 27.7662, 346.293, 正向
  36.5184, 27.5292, 346.293, 正向
  37.4899, 27.2922, 346.293, 正向
  38.4614, 27.0553, 346.293, 正向
  39.433, 26.8183, 346.293, 正向
  40.4045, 26.5814, 346.293, 正向
  41.376, 26.3444, 346.293, 正向
  42.3475, 26.1075, 346.293, 正向
  43.319, 25.8705, 346.293, 正向
  44.2906, 25.6336, 346.293, 正向
  45.2621, 25.3966, 346.293, 正向
  46.2336, 25.1597, 346.293, 正向
  47.2051, 24.9227, 346.293, 正向
  48.1766, 24.6858, 346.293, 正向
  49.1482, 24.4488, 346.293, 正向
  50.1197, 24.2118, 346.293, 正向
  51.0912, 23.9749, 346.293, 正向
  52.0627, 23.7379, 346.293, 正向
  53.0346, 23.5025, 347.609, 正向
  54.0246, 23.3701, 357.158, 正向
[Path3] Smoothed Path (x, y, heading_deg, drive):
  15.5314, 35.2891, 181.202, 正向
  16.2356, 35.3455, 174.452, 倒车
  16.9229, 35.2764, 167.702, 倒车
  17.5974, 35.123, 167.188, 倒车
  18.263, 34.9116, 162.379, 倒车
  18.9234, 34.6678, 159.736, 倒车
  19.5819, 34.416, 159.072, 倒车
  20.2411, 34.1785, 160.192, 倒车
  20.9029, 33.9749, 162.901, 倒车
  21.5681, 33.8209, 166.967, 倒车
  22.2364, 33.7279, 172.072, 倒车
  22.9061, 33.7021, 177.797, 倒车
  23.5746, 33.745, 183.668, 倒车
  24.2379, 33.8572, 189.604, 倒车
  24.8907, 34.0393, 195.585, 倒车
  25.526, 34.291, 201.614, 倒车
  26.1354, 34.6111, 207.712, 倒车
  26.7092, 34.9975, 213.958, 倒车
  27.2361, 35.4489, 220.583, 倒车
  27.6998, 35.9678, 228.221, 倒车
  28.0681, 36.5707, 248.702, 倒车
  27.7732, 35.9287, 255.452, 正向
  27.65, 35.1305, 265.001, 正向
  27.6873, 34.2376, 272.394, 正向
  27.8793, 33.304, 281.625, 正向
  28.218, 32.378, 290.09, 正向
  28.6927, 31.5007, 298.416, 正向
  29.2901, 30.7029, 306.824, 正向
  29.9945, 30.0033, 315.197, 正向
  30.788, 29.4088, 323.162, 正向
  31.6518, 28.9148, 330.236, 正向
  32.5666, 28.5077, 336.007, 正向
  33.5143, 28.1676, 340.256, 正向
  34.4787, 27.8722, 342.972, 正向
  35.447, 27.6005, 344.324, 正向
  36.4105, 27.3354, 344.619, 正向
  37.3651, 27.0665, 344.266, 正向
  38.3114, 26.7905, 343.74, 正向
  39.2541, 26.5122, 343.554, 正向
  40.2021, 26.2431, 344.153, 正向
  41.1647, 25.997, 345.656, 正向
  42.1473, 25.7814, 347.626, 正向
  43.1478, 25.5921, 349.287, 正向
  44.1583, 25.416, 350.112, 正向
  45.1705, 25.239, 350.084, 正向
  46.1781, 25.0514, 349.45, 正向
  47.1775, 24.8473, 348.461, 正向
  48.1667, 24.6254, 347.355, 正向
  49.1461, 24.3887, 346.414, 正向
  50.1182, 24.1451, 345.933, 正向
  51.087, 23.9063, 346.154, 正向
  52.0573, 23.6868, 347.251, 正向
  53.0346, 23.5025, 349.322, 正向
  54.0246, 23.3701, 357.158, 正向
[Path3] 路径规划完成，总用时: 0.0234963 秒
[Path3] Smoothed Path 装载机模拟完成
