[Path1] new start x:14.3355 y:47.7906 t:180
[Path1] new goal x:55.1932 y:37.1601 t:357.709
[Path1] 开始路径规划...
[Path1] A*搜索完成，用时: 0.0089271 秒
[Path1] Raw Path (x, y, heading_deg, drive):
  41.3051, 61.3187, 55.4879, 倒车
  40.5041, 60.1538, 55.4879, 倒车
  40.1037, 59.5713, 55.4879, 倒车
  39.3027, 58.4064, 55.4879, 倒车
  38.5017, 57.2415, 55.4879, 倒车
  38.1012, 56.6591, 55.4879, 倒车
  37.7007, 56.0766, 55.4879, 倒车
  37.3002, 55.4942, 55.4879, 倒车
  36.4992, 54.3293, 55.4879, 倒车
  36.0987, 53.7468, 55.4879, 倒车
  35.6982, 53.1643, 55.4879, 倒车
  35.2977, 52.5819, 55.4879, 倒车
  34.4967, 51.417, 55.4879, 倒车
  34.0962, 50.8345, 55.4879, 倒车
  33.6958, 50.2521, 55.4879, 倒车
  33.2953, 49.6696, 55.4879, 倒车
  32.8948, 49.0872, 55.4879, 倒车
  32.4943, 48.5047, 55.4879, 倒车
  32.0938, 47.9223, 55.4879, 倒车
  31.6933, 47.3398, 55.4879, 倒车
  31.2928, 46.7573, 55.4879, 倒车
  30.8923, 46.1749, 55.4879, 倒车
  30.0913, 45.01, 55.4879, 倒车
  29.6908, 44.4275, 55.4879, 倒车
  29.2903, 43.8451, 55.4879, 倒车
  28.8898, 43.2626, 55.4879, 倒车
  28.0889, 42.0977, 55.4879, 倒车
  27.6884, 41.5153, 55.4879, 倒车
  27.2879, 40.9328, 55.4879, 倒车
  26.8874, 40.3503, 55.4879, 倒车
  26.0864, 39.1854, 55.4879, 倒车
  25.2854, 38.0205, 55.4879, 倒车
  24.8849, 37.4381, 55.4879, 倒车
  24.0839, 36.2732, 55.4879, 倒车
  23.283, 35.1082, 55.4879, 倒车
  22.8825, 34.5258, 55.4879, 倒车
  22.0815, 33.3609, 55.4879, 倒车
  21.2805, 32.196, 55.4879, 倒车
  20.4795, 31.0311, 55.4879, 倒车
  20.0457, 30.4735, 62.2379, 倒车
  19.6804, 29.8688, 68.9879, 倒车
  19.9721, 30.5123, 75.7379, 正向
  20.2979, 31.4565, 66.1886, 正向
  20.7758, 32.3336, 56.6393, 正向
  21.3926, 33.1192, 47.09, 正向
  22.1312, 33.7916, 37.5407, 正向
  22.9711, 34.3322, 27.9914, 正向
  23.8891, 34.726, 18.4421, 正向
  24.8596, 34.962, 8.8928, 正向
  25.8559, 35.0337, 359.344, 正向
  26.8503, 34.9392, 349.794, 正向
  27.8152, 34.681, 340.245, 正向
  28.7238, 34.2663, 330.696, 正向
  29.5512, 33.7066, 321.146, 正向
  30.2741, 33.0174, 311.597, 正向
  30.8728, 32.2179, 302.048, 正向
  31.3305, 31.3301, 292.498, 正向
  31.6346, 30.3786, 282.949, 正向
  31.7766, 29.3899, 273.4, 正向
  31.7526, 28.3914, 263.851, 正向
  31.5633, 27.4106, 254.301, 正向
  31.214, 26.4749, 244.752, 正向
  30.7142, 25.6101, 235.203, 正向
  30.0785, 24.8395, 226.619, 正向
  29.3917, 24.1127, 226.619, 正向
  28.7048, 23.3859, 226.619, 正向
  28.018, 22.6591, 226.619, 正向
  27.3311, 21.9323, 226.619, 正向
  26.6443, 21.2055, 226.619, 正向
  25.9575, 20.4787, 226.619, 正向
  25.2706, 19.7519, 226.619, 正向
  24.5838, 19.0251, 226.619, 正向
  23.8969, 18.2983, 226.619, 正向
  23.2101, 17.5715, 226.619, 正向
  22.5232, 16.8447, 226.619, 正向
  21.8364, 16.1179, 226.619, 正向
  21.1495, 15.3911, 226.619, 正向
  20.4627, 14.6643, 226.619, 正向
  19.7759, 13.9375, 226.619, 正向
  19.089, 13.2107, 226.619, 正向
  18.4022, 12.4838, 226.619, 正向
  17.7153, 11.757, 226.619, 正向
  17.0285, 11.0302, 226.619, 正向
  16.3416, 10.3034, 226.619, 正向
  15.6355, 9.5961, 221.138, 正向
  14.8311, 9.00388, 211.589, 正向
  13.9397, 8.5533, 202.04, 正向
  12.9859, 8.25685, 192.49, 正向
  11.9961, 8.12274, 182.941, 正向
[Path3] Smoothed Path (x, y, heading_deg, drive):
  53.0091, 63.9258, 1.48788, 正向
  52.3052, 63.8659, 354.738, 倒车
  51.6112, 63.9167, 347.988, 倒车
  50.9251, 64.0436, 349.521, 倒车
  50.2437, 64.2157, 345.828, 倒车
  49.5641, 64.4039, 344.525, 倒车
  48.8842, 64.5818, 345.331, 倒车
  48.2027, 64.7275, 347.937, 倒车
  47.5196, 64.8233, 352.015, 倒车
  46.8363, 64.8571, 357.167, 倒车
  46.1556, 64.822, 2.95008, 倒车
  45.4817, 64.7163, 8.91434, 倒车
  44.8205, 64.5394, 14.9822, 倒车
  44.1797, 64.2909, 21.1959, 倒车
  43.5693, 63.9695, 27.7648, 倒车
  43.003, 63.5688, 35.2862, 倒车
  42.5066, 63.0661, 55.4879, 倒车
  42.1061, 62.4836, 55.4879, 倒车
  41.4383, 62.0075, 55.4879, 倒车
  40.7179, 61.2831, 45.1617, 倒车
  39.9764, 60.407, 49.7566, 倒车
  39.3259, 59.3679, 57.9523, 倒车
  38.7025, 58.2937, 59.8698, 倒车
  38.1237, 57.2275, 61.5031, 倒车
  37.578, 56.2156, 61.6688, 倒车
  37.0579, 55.2807, 60.9087, 倒车
  36.5573, 54.4278, 59.5863, 倒车
  36.0709, 53.6492, 58.0122, 倒车
  35.5953, 52.93, 56.5227, 倒车
  35.1284, 52.2536, 55.382, 倒车
  34.6694, 51.6051, 54.7086, 倒车
  34.2182, 50.9732, 54.4749, 倒车
  33.7749, 50.3503, 54.5615, 倒车
  33.3389, 49.7317, 54.8195, 倒车
  32.9083, 49.1141, 55.1191, 倒车
  32.4806, 48.4948, 55.3732, 倒车
  32.0523, 47.8706, 55.5385, 倒车
  31.6195, 47.2382, 55.6128, 倒车
  31.179, 46.5944, 55.6168, 倒车
  30.7281, 45.9364, 55.5828, 倒车
  30.2652, 45.2619, 55.5384, 倒车
  29.7894, 44.5696, 55.5015, 倒车
  29.3004, 43.8587, 55.4794, 倒车
  28.798, 43.1284, 55.4712, 倒车
  28.2815, 42.3776, 55.4729, 倒车
  27.75, 41.605, 55.4786, 倒车
  27.2023, 40.8085, 55.4839, 倒车
  26.6368, 39.986, 55.4879, 倒车
  26.0517, 39.1351, 55.4899, 倒车
  25.4457, 38.2536, 55.4901, 倒车
  24.8172, 37.3395, 55.4893, 倒车
  24.1648, 36.3907, 55.4885, 倒车
  23.4869, 35.4048, 55.4878, 倒车
  22.7817, 34.3792, 55.4876, 倒车
  22.047, 33.3108, 55.4876, 倒车
  21.2805, 32.196, 55.4875, 倒车
  20.4795, 31.0311, 55.4879, 倒车
  20.0457, 30.4735, 62.2379, 倒车
  19.6804, 29.8688, 68.9879, 倒车
  19.9721, 30.5123, 75.7379, 正向
  20.392, 31.2324, 66.1886, 正向
  20.9298, 31.9759, 54.1149, 正向
  21.5747, 32.6909, 47.9512, 正向
  22.3137, 33.3309, 40.8963, 正向
  23.1307, 33.8587, 32.8638, 正向
  24.0057, 34.2503, 24.1078, 正向
  24.9172, 34.4925, 14.884, 正向
  25.8439, 34.5799, 5.38482, 正向
  26.7646, 34.5114, 355.748, 正向
  27.6576, 34.2899, 346.065, 正向
  28.5006, 33.9214, 336.391, 正向
  29.2713, 33.4163, 326.762, 正向
  29.9488, 32.7889, 317.199, 正向
  30.5144, 32.0575, 307.713, 正向
  30.9534, 31.2427, 298.314, 正向
  31.2552, 30.3668, 289.01, 正向
  31.4134, 29.4519, 279.814, 正向
  31.4257, 28.519, 270.756, 正向
  31.2933, 27.5872, 261.909, 正向
  31.0211, 26.673, 253.422, 正向
  30.62, 25.7889, 245.593, 正向
  30.107, 24.9422, 238.793, 正向
  29.5032, 24.1345, 233.219, 正向
  28.8313, 23.3633, 228.939, 正向
  28.1146, 22.6222, 225.955, 正向
  27.3755, 21.9024, 224.244, 正向
  26.6359, 21.1935, 223.785, 正向
  25.9158, 20.4847, 224.546, 正向
  25.2326, 19.7657, 226.461, 正向
  24.5996, 19.0281, 229.367, 正向
  24.0238, 18.2658, 232.936, 正向
  23.5041, 17.4767, 236.63, 正向
  23.0293, 16.6628, 239.742, 正向
  22.578, 15.8309, 241.517, 正向
  22.1177, 14.9926, 241.233, 正向
  21.6063, 14.1645, 238.3, 正向
  20.9996, 13.3657, 232.784, 正向
  20.2739, 12.6091, 226.192, 正向
  19.4442, 11.8954, 220.7, 正向
  18.5497, 11.2184, 217.126, 正向
  17.6266, 10.5753, 214.86, 正向
  16.6976, 9.97122, 213.037, 正向
  15.774, 9.41737, 210.949, 正向
  14.8557, 8.93126, 207.893, 正向
  13.9321, 8.53565, 203.189, 正向
  12.9859, 8.25685, 196.417, 正向
  11.9961, 8.12274, 182.941, 正向
[Path3] 路径规划完成，总用时: 0.0840005 秒
[Path3] Smoothed Path 装载机模拟完成
